3654,REHA TOM / BEN,opierka hlavy,"L6 Príslušenstvo ku kočíku, vozíku",14.48
3655,REHA TOM / BEN,strieška,"L6 Príslušenstvo ku kočíku, vozíku",3.88
3656,Chodítko jednostranné skladacie 484,"hmotnosť 1,5 kg,nosnosť 114 kg",L7 Chodúľa,4.4
3657,"Chodítko pevné, skladacie",AT02004,L7 Chodúľa,8.45
3658,Chodítko krokovacie,AT02003,L7 Chodúľa,6.43
3659,Chodúľka stacionárna FS 915 L,"hmotnosť 2,6 kg, šírka sedu 47 cm",L7 Chodúľa,5.85
3660,"Chodítko krokovacie, skladacie","šírka 48cm, výška 65-75cm, hĺbka 45 cm",L7 Chodúľa,13.01
3661,Chodítko pevné skladacie,null,L7 Chodúľa,3.62
3662,Chodítko dvojkolesové,AT02002,L7 Chodúľa,13.11
3663,Chodítko trojfunkcné AT51002,"ako pevné ch., ako krokovacie ch., ako ch. s 2 kolieskami, max. hmotnost používatela 115kg",L7 Chodúľa,7.54
3664,Chodítko krokovacie skladacie,null,L7 Chodúľa,1.97
3665,Chodítko štvorbodové 202EL5 /6 / 7,"hmotnosť 2,1 / 2 / 1,85, nosnosť 160 kg",L7 Chodúľa,2.98
3666,Chodítko štvorbodové 12 S1 / 2 / 3,"hmotnosť 1,8 / 1,9 / 2,1 kg, nosnosť 160 kg",L7 Chodúľa,3.94
3667,Chodítko štvorbodové 206EL 5 /6 /7,"hmotnosť 2,1 / 2 / 1,8 kg, nosnosť 160 kg",L7 Chodúľa,8.42
3668,GEBO,"šírka 53cm, výška 82-92 cm, nosnosť 120kg",L7 Chodúľa,3.6
3669,REZI,"šírka 53cm, výška 82-92cm, nosnosť 120kg,krokovacie, skladacie",L7 Chodúľa,4.48
3670,Rehabilitačná chodúľka,"šírka 61 cm, výška 80 - 92 cm,  nosnosť do 100 kg, skladacia, pevná",L7 Chodúľa,10.94
3671,Rahabilitačná chodúľka,"šírka 60, 70 cm, výška 78 -90 cm, nosnosť do 100kg, skladacia, pohyblivá",L7 Chodúľa,2.98
3672,Chodítko dvojkolesové 202ELC 5 / 6 / 7,"hmotnosť 2,3 / 2,1 / 2,1 kg, nosnosť 160 kg",L7 Chodúľa,4.45
3673,Chodítko dvojkolesové 206ELC 5/ 6 / 7,"hmotnosť 2,3 / 2,1 / 2,1 kg, nosnosť 160 kg",L7 Chodúľa,4.47
3674,Chodítko pevné Invacare Asteria P409 1515569,nosnosť 135 kg,L7 Chodúľa,14.58
3675,Chodítko krokovacie Invacare Aventia P402,nosnosť 100 kg,L7 Chodúľa,11.97
3676,"Chodítko MOPEDIA, model RP730B","skladacie, pevné, rám upravený eloxom",L7 Chodúľa,2.53
3677,"Chodítko MOPEDIA, model RP750B","skladacie, pohyblivé, rám upravený eloxom",L7 Chodúľa,14.93
3678,Alu,"šírka 49 cm, výška 81-96 cm",L7 Chodúľa,13.59
3258,Nadstavec na WC 575 Deluxe,"nosnosť 190 kg, výška 10 cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,13.98
3259,Sedadlo toaletné zvýšené,"s prichytením a krytom, prenosné, nosnosť do 185 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,8.38
3260,Nadstavec na toaletu WECKO,s rukoväťami,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,5.18
3261,Zvyšovač WC jednoduchý RFSU,null,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,5.72
3262,Sedadlo toaletné,"zvýšené, mäkké",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,2.81
3263,Podstavec  oporný toaletný     9120,null,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,5.36
3264,Nadstavec na WC 4964/508B,"nosnosť do 190 kg, výška 10 cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,2.92
3265,Nadstavec na WC 4966/508A,"nosnosť do 190 kg, výška 15 cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,9.26
3266,Nadstavec na WC 508,"nosnosť 120kg, výška 10 cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,5.83
3267,Contact nadstavec,výška 11 cm,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,12.73
3268,Toaletný nadstavec na WC zvýšenie 10 cm,null,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,1.62
3269,Zvyšovač na WC TINA,"s bočnými opierkami, váha 2,5 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,5.82
3270,Zvyšovač WC RP 410,"výška 6, 10, 14 cm, nosnosť 200kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,4.77
3271,Toaletný nadstavec na WC zvýšenie 14 cm,null,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,7.94
3272,Zvyšovač WC s krytom RFSU,null,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,2.92
3273,Zvyšovač WC  TSE,"nosnosť 200 kg, hmotnosť 1,5 kg, s krytom",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,6.64
3274,Zvyšovač WC s opierkami rúk RFSU,null,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,9.78
3275,Nadstavec na WC AT51203,výška 10cm,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,2.84
3276,Nadstavec na WC AT51202,"s poklopom, výška 15cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,8.78
3277,Nadstavec na WC AT51201,"s poklopom, výška 10cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,9.77
3278,Detské ležadlo do vane,"30x70 cm,  nosnosť do 35 kg, hmotnosť 5  kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,7.29
3279,Ležadlo do vane PEPI,"detské, nastaviteľné, dĺžka 115 cm, nosnosť 40kg, váha 3,7kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,11.69
3280,Kreslo toaletné,"AT01001, nosnosť 150 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,1.88
3281,Stolička toaletná DRVW01,"skladacia, výškovo nastaviteľná, šírka sedadla 46 cm,šírka stoličky 56 cm, výška stoličky 64-79 cm, hĺbka sedadla 45 cm, dĺžka stoličky 53 cm, nosnosť 110 kg, hmotnosť 7 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,6.84
3282,Toaletné hygienické kreslo ASTRA,drevené,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,14.28
3283,KTD 99,toaletné kreslo drevené,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,10.59
3284,Toaletné kreslo drevené TK-D,"čalúnené, nosnosť 115 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,10.26
3285,Toaletné kreslo kovové TK-K,"nosnosť 130  kg, čalúnené",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,1.4
3286,Kreslo toaletné S513 S,"nosnosť 120 kg, šírka sedu 45 cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,13.2
3287,"Stolička toaletná RP760, 4 funkcie v 1","hlin. konštrukcia, plast. sedadlo, nosnosť 110 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,12.18
3288,Toaletné kreslo statické,"čalúnené, nosnosť do 120 kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,13.07
3289,Toaletná stolička pevná   TŽ,"šírka 45cm,  nosnosť do 90 kg, hmotnosť 8,5  kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,2.85
3290,Schodík do vane U340,"nastaviteľná výška 20-27cm, nosnosť 130kg",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,11.78
3291,Dvojschodík PP 5531,"výška 41,5 cm",K6 Pomôcky uľahčujúce osobnú hygienu na toalety,12.64
3292,Schodík do vane 601,nosnosť 160 kg,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,11.15
3293,Schodík do vane 4055,nosnosť 136 kg,K6 Pomôcky uľahčujúce osobnú hygienu na toalety,7.67
3294,Lôžkový stolík 10169P,"mobilný, s nastaviteľnou výškou a sklonom, nosnosť 10kg",K7 Pomôcky uľahčujúce príjem a prípravu potravy,3.37
3295,Stolík servírovací Theutus,"výškovo nastaviteľný, naklápateľná servírovacia doska",K7 Pomôcky uľahčujúce príjem a prípravu potravy,5.54
3296,Stolík lôžkovy mobilný,s nastaviteľnou výškou,K7 Pomôcky uľahčujúce príjem a prípravu potravy,7.36
3297,EUREKA,Navliekač pančúch,K8 Pomôcky uľahčujúce obliekanie a vyzliekanie,12.36
3298,Navliekač pančúch - Anna,null,K8 Pomôcky uľahčujúce obliekanie a vyzliekanie,13.71
3299,Navliekač pančúch a ponožiek RFSU,null,K8 Pomôcky uľahčujúce obliekanie a vyzliekanie,3.6
3300,Systém rozprašovací kompresorový Sami The Seal,"1093268, prenosný, na aerosolovú liečbu dýchacích ciest",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,8.76
3301,Prístroj inhalačný kompresorový Neb-aid,s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,12.18
3302,Prístroj inhalačný kompresorový PARI COMPACT2,inhalačná terapia s tryskovým rozprašovaním lieku,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.55
3303,Systém rozprašovací kompresorový InnoSpire Elegance,"1099973, prenosný, na aerosolovú liečbu dýchacích ciest",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.4
3304,Inhalátor F-201,"kompresorový, pre veľkosť častíc liečiva 0,4 - 4 µm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.58
3305,Nebulizátor NE-C900,Kompresorový inhalátor na inhaláciu liečiva,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.76
3306,Systém rozprašovací kompresorový InnoSpire Mini,"1109291, prenosný, na aerosolovú liečbu dýchacích ciest",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.29
3307,Inhalátor NebulAIR F2000,s tryskovým rozptýlením liečiva,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,12.25
3308,Prístroj inhalacný Nrbufirst/Nebuport/Nebujunior Bear/Pinguin,"pre dospelých/ pre deti , s/bez akumulátora",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,9.35
3309,Prístroj inhalačný kompresorový PARI BOY Pro,s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.27
3310,Inhalátor F-202,"rozmer aerosolových častíc 0,3-3 micron",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,13.22
3311,Výdychomer osobný Personal Best,s meracou funkciou,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,1.82
3312,Pomôcka na tréning nádychových svalov Threshold IMT,"HS730EU-001, na liečbu ochorení dýchacích ciest",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.42
3313,Pomôcka na tréning výdychových svalov Threshold PEP,"HS735EU-001, na liečbu ochorení dýchacích ciest",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,13.25
3314,Koncentrátor kyslíkový EverFlo,výroba koncentrov.kyslíka,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.97
3315,Koncentrátor kyslíkový Kröber O2,s príslušenstvom; na domáce použitie,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,14.44
3316,"Koncentrátor kyslíkový VisionAire 2, VisionAire 3, VisionAire, VisionAire 5",Kyslíkový koncentrátor s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.12
3317,DeVILBISS,koncentrátor kyslíka,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,1.01
3318,Oxygenátor HEALTHDYNE TYP ALLIANCE,null,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.54
3319,"Koncentrátor kyslíkový Focus prenosný, s príslušenstvom","Kyslíkový koncentrátor s príslušenstvom (2ks batérií, prenosná brašňa, adaptér, elektrický kábel pre elektrickú sieť, elektrický adaptér do auta, obal na batériu, 2ks prenosné kabelky, nabíjačka batérií, sada káblov)",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,14.99
3320,Koncentrátor kyslíka FREESTYLE,"s príslušenstvom, prenosný",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.11
3321,Koncentrátor kyslíka SimplyGo,"prenosný, s príslušenstvom",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.61
3322,Nebulizér Sidestream,"1200A, odolný, na opakované použitie",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.37
3323,Nebulizér Sidestream Kit,"1225A, s náustkom a hadicou",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.77
3324,Nebulizér Sidestream Kit,"1223A, s maskou pre dospelých a hadicou",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,12.49
3325,Nebulizér Sidestream Kit detský,"1224A, s maskou pre deti a hadicou",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,7.14
3326,Nebulizér Sidestream Kit detský,"1101484, s Trucker maskou",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,12.49
3327,Nebulizér Sidestream pacientska súprava,"2010A, s maskou pre dospelých, maskou pre deti, náustkom a hadicou",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,9.28
3328,Pomôcka RC Cornet na terapiu dýchacích ciest,na uvoľňovanie a odstraňovanie bronchiálnych sekrétov,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4
3329,PARI O-PEP,"60mm x 90mm x 40 mm, respiračná fyzioterapeutická pomôcka",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,8.49
3330,Flutter VRP 1,"respiračná fyzioterapeutická pomôcka, rozmery 80x45x45 mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.44
3331,PEP/RMT  Dýchacia maska,veľkosť 2,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.55
3332,PEP/RMT  Dýchacia maska,veľkosť 4,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.95
3333,Prístroj odsávací Tracheofirst Compact,na odsávanie bronchiálneho sekrétu,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.84
3334,F-20,elektrická odsávačka,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.09
3335,F-31,"elektrická, prenosná akumulátorová odsávačka",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.46
3336,Odsávačka DeVilbiss Vacu Aide,séria 7314,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.59
3337,Odsávačka chirurgická ASPIMED 1.2,"elektrická, prenosná, s príslušenstvom",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.57
3338,Odsávačka chirurgická ASPIMED 1.5,"elektrická, prenosná, s príslušenstvom",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,7.84
3339,MEVACS,"sací mikrobiologický filter, hydrofóbny",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.6
3340,MEVACS,odsávací katéter,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.66
3341,odsávací katéter Fahl,"rôzne veľkosti a dĺžky pre odsávacie prístroje Tracheolino, Tracheoport",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.42
3342,Sacia kyreta CH08,"k odsávačke F-20, detská",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,12.99
3343,Sacia kyreta CH14,k odsávačke F-20,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.49
3344,laryngektomická kanyla Laryngotec,"s príslušenstvom, rôzne veľkosti",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,1.11
3345,PROVOX kanyla,"príslušenstvo- kefka, držiak, kanyly",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,14.75
3346,Protéza hlasová InHealth Blom-Singer® / Indwelling,rôzne veľkosti a druhy,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,12.08
3347,PROVOX II hlasová protéza s príslušenstvom,"príslušenstvo - zavádzač, kefka, zátka",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.27
3348,PROVOX VEGA - hlasová protéza so zavádzačom,s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,7.68
3349,Shiley - rečový ventil Phonate,"silikónová membrána, O2 port, SSV, SSVO, á 2ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.91
3350,Tracheostomický hovoriaci ventil Portex Orator,á 2 ks,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.53
3351,fixačná páska na kanylu Neckfix,"rôzne druhy, á 10 ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.48
3352,fixačná páska na kanylu Optiflausch,"rôzne druhy, á 10 ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,13.97
3353,"Pásik Velcro, elastický","príslušenstvo k tracheostomickej kanyle Portex, á 10ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,9.08
3354,Tracheostomická fixačná páska,"detská (320-01,321-01), pre dospelých (320-05,321-05), á 10ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,14.37
3355,náplasť fixačná LARYVOX Tape,Standard / Flexible na fixáciu HME filtra alebo ventilu 20 ks,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.25
3356,PROVOX náplaste FlexiDerm,Náplasť pre používanie HME filtrov 20 ks,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.32
3357,filter vzduch HME,"rôzne druhy Humidostom, Humidofix a Humidotrach 30 ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,8.03
3358,Provox HME systém,"tracheostomický filter výmenný, á 30 ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,14.68
3359,filter vzduchu HME Laryvox,30 kusov,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.58
3360,Zvlhčovací filter Thermovent T,"k tracheostomickej kanyle, á 50ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.25
3361,Tracheolife II - zvlhčovač,"HME „umelý nos“, hmotnosť nad 15kg, 353/19004, 25ks",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.74
3362,"Tracheostomická kanyla dvojplášťová, celokovová","4 až 13 mm, typ Luer a ChevalierJackson",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,13.8
3363,kanyla tracheostomická Silvervent,"strieborná, rôzne typy",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,1.3
3364,"Kanyla náhradná vnútorná Blue Line Ultra Portex, fenestrovaná","k tracheostomickej kanyle dvojplášťovej, plastovej",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.1
3365,"Kanyla náhradná vnútorná Blue Line Ultra Portex, nefenestrovaná","k tracheostomickej kanyle dvojplášťovej, plastovej",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,1.3
3366,Tracheostomická kanyla Blue Line Portex,"bez manžety, plastová, I.D. 3.0mm, 3.5mm, 4.0mm, 4.5mm, 5.0mm, 6.0mm, 7.0mm, 7.5mm, 8.0mm, 9.0mm, 10.0mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.28
3367,Tracheostomická kanyla Blue Line Portex,"fenestrovaná, bez manžety, plastová, I.D. 3.0mm, 3.5mm, 4.0mm, 4.5mm, 5.0mm, 6.0mm, 7.0mm, 7.5mm, 8.0mm, 9.0mm, 10.0mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,8.02
3368,Shiley - tracheostomická kanyla,"dvojplášťová, bez manžety, XCFS (X=priemer 4,6,8,10 mm), plastová",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.83
3369,Shiley - tracheostomická kanyla,"dvojplášťová, bez manžety, fenestrovaná, XCFN (X=priemer 4,6,8,10 mm), plastová",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.81
3370,Kanyla Shiley tracheostomická ohybná xUNxxR,"pre dospelých, bez manžety, s opakovane použiteľnou vnútornou kanylou",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.04
3371,Shiley - tracheostomická kanyla,"detská, bez manžety, predĺžená, XPDL (X=priemer 5.0mm,5.5mm,6.0mm,6.5mm), plastová, XPELF",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,9.78
3372,Shiley - tracheostomická kanyla,"detská, bez manžety, XPED (X=priemer 2,5mm, 3.0mm,3.5mm,4.0mm,4.5mm,5.0mm,5.5mm), plastová, XPEF",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.43
3373,Shiley - laryngektomická kanyla,"dvojplášťová, bez manžety, XLGT (X=priemer 6,8,10 mm), plastová",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,14.53
3374,kanyla tracheostomická Tracheotec,rôzne veľkosti a typy,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.48
3375,Shiley - tracheostomická kanyla,"detská, s manžetou, XPDC (X=priemer2,5mm, 3,0mm,3,5mm, 4.0mm,4.5mm,5.0mm,5.5mm), plastová, XPDC",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.22
3376,Shiley - tracheostomická kanyla,"detská, s manžetou, predĺžená, XPLC (X=priemer 5.0mm,5.5mm,6.0mm,6.5mm), plastová, XPLCF",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.36
3377,Tracheostomická kanyla Blue Line Ultra Portex,"dvojplášťová, plastová, s manžetou, 2 hladké vnútorné kanyly, I.D. 6.0mm, 7.0mm, 7.5mm, 8.0mm, 8.5mm, 9.0mm, 10.0mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,7.45
3378,Tracheostomická kanyla Blue Line Ultra Portex,"s manžetou, fenestrovaná, dvojplášťová, plastová, jedna hladká a jedna fenestrovaná vnútorná kanyla, I.D. 6.0mm, 7.0mm, 7.5mm, 8.0mm, 8.5mm, 9.0mm, 10.0mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,13.05
3379,Tracheostomická kanyla Blue Line Ultra Portex,"dvojplášťová, plastová, bez manžety, 2 hladké vnútorné kanyly, I.D. 6.0mm, 7.0mm, 7.5mm, 8.0mm, 8.5mm, 9.0mm, 10.0mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,5.17
3380,Tracheostomická kanyla Blue Line Ultra Portex,"bez manžety, fenestrovaná, dvojplášťová, plastová, jedna hladká a jedna fenestrovaná vnútorná kanyla, I.D. 6.0mm, 7.0mm, 7.5mm, 8.0mm, 8.5mm, 9.0mm, 10.0mm",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.05
3381,Kanyla Shiley™ tracheostomická NEO/NEF,"neonatálna, bez manžety, všetky velkosti",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.02
3382,Shiley - tracheostomická kanyla,"dvojplášťová, s manžetou, XLPC (X=priemer 4,6,8,10 mm), plastová",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.76
3383,Shiley - tracheostomická kanyla,"dvojplášťová, s manžetou, fenestrovaná, XFEN (X=priemer 4,6,8,10 mm), plastová",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.97
3384,kanyla tracheostomická Duratwix,"PVC, rôzne typy",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.57
3385,Prístroj ventilačný DreamStation Auto BiPAP,na liečbu obštrukčnej spánkovej apnoe,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.82
3386,Prístroj na spánkovú terapiu WM 100 TD,prisma25S; s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,7.8
3387,Prístroj na spánkovú terapiu WM 100 TD,prisma25ST; s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.28
3388,Prístroj ventilačný DreamStation BiPAP ST,na liečbu obštrukčnej spánkovej apnoe,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,9.87
3389,Systém ventilačnej podpory BiPAP S/T,s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.77
3390,SOMNOvent auto ST,Prístroj terapeutický,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,8.04
3391,Prístroj na spánkovú terapiu WM 100 TD,prisma30ST; s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,7.84
3392,Prístroj ventilačný DreamStation BiPAP AVAPS,na liečbu obštrukčnej spánkovej apnoe,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,1.31
3393,Prístroj ventilačný DreamStation Auto BiPAP autoSV,pri Cheyne-Stokesovom dýchaní,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,6.64
3394,Prístroj BiPAP A30,s prísluslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,4.9
3395,Ventilátor pacientsky VENTImotion 2,domáci,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,9.77
3396,Prístroj na spánkovú terapiu WM 100 TD,prismaCR; s príslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,11.72
3397,Prístroj BiPAP A40,s prísluslušenstvom,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,2.27
3398,Ventilátor pľúcny Trilogy 100,s príslušenstvom; na invazívnu / neinvazívnu ventiláciu,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.51
3399,Prístroj respiračný WM 120 TD,"prisma VENT 50, s príslušenstvom",K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,3.93
3400,Prístroj Ventilačný TRENDvent,type 9LV301,K9 Kompenzačné a rehabilitačné pomôcky vyššie nezaradené a príslušenstvo,10.57
