849,"Zhubný nádor mandle, bližšie neurčený",Nádory
850,Zhubný nádor vallecula epiglottica,Nádory
851,Zhubný nádor prednej plochy epiglottis,Nádory
852,Zhubný nádor bočnej steny orofaryngu,Nádory
853,Zhubný nádor zadnej steny orofaryngu,Nádory
854,Zhubný nádor branchiálneho rázštepu,Nádory
855,Zhubný nádor orofaryngu presahujúci viaceré oblasti,Nádory
856,"Zhubný nádor orofaryngu, bližšie neurčený",Nádory
857,Zhubný nádor hornej steny nazofaryngu,Nádory
858,Zhubný nádor zadnej steny nazofaryngu,Nádory
859,Zhubný nádor bočnej steny nazofaryngu,Nádory
860,Zhubný nádor prednej steny nazofaryngu,Nádory
861,Zhubný nádor nazofaryngu presahujúci viaceré oblasti,Nádory
862,"Zhubný nádor nazofaryngu, bližšie neurčený",Nádory
863,Zhubný nádor recessus piriformis,Nádory
864,Zhubný nádor regio postcricoidea,Nádory
865,Zhubný nádor hypofaryngovej strany aryepiglotickej krkvy,Nádory
866,Zhubný nádor zadnej steny hypofaryngu,Nádory
867,Zhubný nádor hypofaryngu presahujúci viaceré oblasti,Nádory
868,"Zhubný nádor hypofaryngu, bližšie neurčený",Nádory
869,"Zhubný nádor faryngu, bližšie neurčený",Nádory
870,Zhubný nádor Waldeyerovho lymfatického okruhu,Nádory
871,"Zhubný nádor pery, ústnej dutiny a hltana presahujúci viaceré oblasti",Nádory
872,Zhubný nádor krčnej časti pažeráka,Nádory
873,Zhubný nádor hrudníkovej časti pažeráka,Nádory
874,Zhubný nádor brušnej časti pažeráka,Nádory
875,Zhubný nádor hornej tretiny pažeráka,Nádory
876,Zhubný nádor strednej tretiny pažeráka,Nádory
877,Zhubný nádor dolnej tretiny pažeráka,Nádory
878,Zhubný nádor pažeráka presahujúci viaceré oblasti,Nádory
879,"Zhubný nádor pažeráka, bližšie neurčený",Nádory
880,Zhubný nádor kardie,Nádory
881,Zhubný nádor fundu žalúdka,Nádory
882,Zhubný nádor tela žalúdka,Nádory
883,Zhubný nádor antra pyloru,Nádory
884,Zhubný nádor pyloru,Nádory
885,"Zhubný nádor malej kurvatúry žalúdka, bližšie neurčený",Nádory
886,"Zhubný nádor veľkej kurvatúry žalúdka, bližšie neurčený",Nádory
887,Zhubný nádor žalúdka presahujúci viaceré oblasti,Nádory
888,"Zhubný nádor žalúdka, bližšie neurčený",Nádory
889,Zhubný nádor dvanástnika,Nádory
890,Zhubný nádor jejúna,Nádory
891,Zhubný nádor ilea,Nádory
892,Zhubný nádor Meckelovho divertikula,Nádory
893,Zhubný nádor tenkého čreva presahujúci viaceré oblasti,Nádory
894,"Zhubný nádor tenkého čreva, bližšie neurčený",Nádory
895,Zhubný nádor slepého čreva,Nádory
896,Zhubný nádor červovitého prívesku slepého čreva,Nádory
897,Zhubný nádor vzostupnej časti hrubého čreva,Nádory
898,Zhubný nádor pečeňového ohybu hrubého čreva,Nádory
899,Zhubný nádor priečnej časti hrubého čreva,Nádory
900,Zhubný nádor slezinového ohybu hrubého čreva,Nádory
901,Zhubný nádor zostupnej časti hrubého čreva,Nádory
902,Zhubný nádor esovitej časti hrubého čreva,Nádory
903,Zhubný nádor hrubého čreva presahujúci viaceré oblasti,Nádory
904,"Zhubný nádor hrubého čreva, bližšie neurčený",Nádory
905,Zhubný nádor rektosigmoidového spojenia hrubého čreva,Nádory
906,Zhubný nádor konečníka,Nádory
907,"Zhubný nádor anusu, bližšie neurčený",Nádory
908,Zhubný nádor análneho kanála,Nádory
909,Zhubný nádor kloakovej oblasti,Nádory
910,"Zhubný nádor rekta, anusu a análneho kanála presahujúci viaceré oblasti",Nádory
911,Hepatocelulárny karcinóm,Nádory
912,Karcinóm vnútropečeňových žlčových ciest,Nádory
913,Hepatoblastóm,Nádory
914,Angiosarkóm pečene,Nádory
915,Iný sarkóm pečene,Nádory
916,"Iný karcinóm pečene, bližšie určený",Nádory
917,"Zhubný nádor pečene, bližšie neurčený",Nádory
918,Zhubný nádor žlčníka,Nádory
919,Zhubný nádor mimopečeňových žlčových ciest,Nádory
920,Zhubný nádor ampulla Vateri,Nádory
921,Zhubný nádor žlčových ciest presahujúci viaceré oblasti,Nádory
922,"Zhubný nádor žlčových ciest, bližšie neurčený",Nádory
923,Zhubný nádor hlavy podžalúdkovej žľazy,Nádory
924,Zhubný nádor tela podžalúdkovej žľazy,Nádory
925,Zhubný nádor chvosta podžalúdkovej žľazy,Nádory
926,Zhubný nádor vývodu podžalúdkovej žľazy,Nádory
927,Zhubný nádor endokrinnej časti podžalúdkovej žľazy,Nádory
928,Zhubný nádor iných častí podžalúdkovej žľazy,Nádory
929,Zhubný nádor podžalúdkovej žľazy presahujúci viaceré oblasti,Nádory
930,"Zhubný nádor podžalúdkovej žľazy, bližšie neurčený",Nádory
931,Zhubný nádor bližšie neurčenej časti črevného traktu,Nádory
932,Zhubný nádor sleziny,Nádory
933,Zhubný nádor tráviacej sústavy presahujúci viaceré oblasti,Nádory
934,Zhubný nádor na nepresne určenom mieste tráviacej sústavy,Nádory
935,Zhubný nádor nosovej dutiny,Nádory
936,Zhubný nádor stredného ucha,Nádory
937,Zhubný nádor čeľustnej dutiny,Nádory
938,Zhubný nádor čuchovej dutiny,Nádory
939,Zhubný nádor čelovej dutiny,Nádory
940,Zhubný nádor dutiny klinovej kosti,Nádory
941,Zhubný nádor prinosovej dutiny presahujúci viaceré oblasti,Nádory
942,Zhubný nádor bližšie neurčenej prinosovej dutiny,Nádory
943,Zhubný nádor glottis,Nádory
944,Zhubný nádor supraglottis,Nádory
945,Zhubný nádor subglottis,Nádory
946,Zhubný nádor hrtanovej chrupky,Nádory
947,Zhubný nádor hrtana presahujúci viaceré oblasti,Nádory
948,"Zhubný nádor hrtana, bližšie neurčený",Nádory
949,Zhubný nádor priedušnice,Nádory
950,Zhubný nádor hlavnej priedušky,Nádory
951,Zhubný nádor priedušky alebo pľúc v hornom laloku,Nádory
952,Zhubný nádor priedušky alebo pľúc v strednom laloku,Nádory
953,Zhubný nádor priedušky alebo pľúc v dolnom laloku,Nádory
954,Zhubný nádor priedušky alebo pľúc presahujúci viaceré oblasti,Nádory
955,"Zhubný nádor priedušky alebo pľúc, bližšie neurčený",Nádory
956,Zhubný nádor týmusu,Nádory
957,Zhubný nádor srdca,Nádory
958,Zhubný nádor predného mediastína,Nádory
959,Zhubný nádor zadného mediastína,Nádory
960,Zhubný nádor bližšie neurčenej časti mediastína,Nádory
961,Zhubný nádor pohrudnice,Nádory
962,"Zhubný nádor srdca, mediastína a pohrudnice presahujúci viaceré oblasti",Nádory
963,Zhubný nádor bližšie neurčenej časti horných dýchacích ciest,Nádory
964,Zhubný nádor dýchacích a vnútrohrudníkových orgánov presahujúci viaceré oblasti,Nádory
965,Zhubný nádor na nepresne určených miestach dýchacej sústavy,Nádory
966,Zhubný nádor kosti a klbovej chrupky lopatky a dlhých kostí hornej končatiny,Nádory
967,Zhubný nádor kosti a klbovej chrupky krátkych kostí hornej končatiny,Nádory
968,Zhubný nádor kosti a klbovej chrupky dlhých kostí dolnej končatiny,Nádory
969,Zhubný nádor kosti a klbovej chrupky krátkych kostí dolnej končatiny,Nádory
970,Zhubný nádor kosti a kĺbovej chrupky končatín presahujúci viaceré oblasti,Nádory
971,"Zhubný nádor kosti a kĺbovej chrupky končatiny, bližšie neurčený",Nádory
972,Zhubný nádor kosti a kĺbovej chrupky v kraniofaciálnej oblasti,Nádory
973,Zhubný nádor kosti a kĺbovej chrupky v maxilofaciálnej oblasti,Nádory
974,Zhubný nádor kosti a kĺbovej chrupky dolnej čeľuste,Nádory
975,Zhubný nádor kosti a kĺbovej chrupky chrbtice,Nádory
976,Zhubný nádor kosti a kĺbovej chrupky rebra,Nádory
977,Zhubný nádor kosti a kĺbovej chrupky hrudnej kosti,Nádory
978,Zhubný nádor kosti a kĺbovej chrupky kľúčnej kosti,Nádory
979,Zhubný nádor kosti a kĺbovej chrupky panvovej kosti,Nádory
980,Zhubný nádor kosti a kĺbovej chrupky presahujúci viaceré oblasti,Nádory
981,"Zhubný nádor kosti a kĺbovej chrupky, bližšie neurčený",Nádory
982,Malígny melanóm pery,Nádory
983,Malígny melanóm mihalnice vrátane očného kútika,Nádory
984,Malígny melanóm ucha a vonkajšieho zvukovodu,Nádory
985,Malígny melanóm inej a bližšie neurčenej časti tváre,Nádory
986,Malígny melanóm vlasatej časti hlavy a krku,Nádory
987,Malígny melanóm trupu,Nádory
988,Malígny melanóm hornej končatiny vrátane pleca,Nádory
989,Malígny melanóm dolnej končatiny vrátane bedra,Nádory
990,Malígny melanóm presahujúci viaceré oblasti,Nádory
991,"Malígny melanóm kože, bližšie neurčený",Nádory
992,Iný zhubný nádor kože pery,Nádory
993,Iný zhubný nádor kože mihalnice vrátane očného kútika,Nádory
994,Iný zhubný nádor kože ucha a vonkajšieho zvukovodu,Nádory
995,Iný zhubný nádor kože iných a bližšie neurčených častí tváre,Nádory
996,Iný zhubný nádor kože vlasatej časti hlavy a krku,Nádory
997,Iný zhubný nádor kože trupu,Nádory
998,Zhubný nádor kože hornej končatiny vrátane pleca,Nádory
999,Zhubný nádor kože dolnej končatiny vrátane bedra,Nádory
1000,Zhubný nádor kože presahujúci viaceré oblasti,Nádory
1001,"Zhubný nádor kože, bližšie neurčený",Nádory
1002,Mezotelióm pohrudnice,Nádory
1003,Mezotelióm pobrušnice,Nádory
1004,Mezotelióm osrdcovníka,Nádory
1005,Mezotelióm na inom mieste,Nádory
1006,"Mezotelióm, bližšie neurčený",Nádory
1007,Kaposiho sarkóm kože,Nádory
1008,Kaposiho sarkóm mäkkého tkaniva,Nádory
1009,Kaposiho sarkóm podnebia,Nádory
1010,Kaposiho sarkóm lymfatických uzlín,Nádory
1011,Kaposiho sarkóm na iných miestach,Nádory
1012,Kaposiho sarkóm viacerých orgánov,Nádory
1013,"Kaposiho sarkóm, bližšie neurčený",Nádory
1014,"Zhubný nádor periférnych nervov hlavy, tváre a krku",Nádory
1015,Zhubný nádor periférnych nervov hornej končatiny vrátane pleca,Nádory
1016,Zhubný nádor periférnych nervov dolnej končatiny vrátane bedra,Nádory
1017,Zhubný nádor periférnych nervov hrudníka,Nádory
1018,Zhubný nádor periférnych nervov brucha,Nádory
1019,Zhubný nádor periférnych nervov panvy,Nádory
1020,"Zhubný nádor periférnych nervov trupu, bližšie neurčený",Nádory
1021,Zhubný nádor periférnych nervov a autonómnej nervovej sústavy presahujúci viaceré oblasti,Nádory
1022,"Zhubný nádor periférnych nervov a autonómnej nervovej sústavy, bližšie neurčený",Nádory
1023,Zhubný nádor retroperitonea,Nádory
1024,Zhubný nádor pobrušnice bližšie určenej časti,Nádory
1025,"Zhubný nádor pobrušnice, bližšie neurčenej časti",Nádory
1026,Zhubný nádor retroperitonea a pobrušnice presahujúci viaceré oblasti,Nádory
1027,"Zhubný nádor spojivového a mäkkého tkaniva hlavy, tváre a krku",Nádory
1028,Zhubný nádor spojivového a mäkkého tkaniva hornej končatiny vrátane pleca,Nádory
1029,Zhubný nádor spojivového a mäkkého tkaniva dolnej končatiny vrátane bedra,Nádory
1030,Zhubný nádor spojivového a mäkkého tkaniva hrudníka,Nádory
1031,Zhubný nádor spojivového a mäkkého tkaniva brucha,Nádory
1032,Zhubný nádor spojivového a mäkkého tkaniva malej panvy,Nádory
1033,"Zhubný nádor spojivového a mäkkého tkaniva trupu, bližšie neurčený",Nádory
1034,Zhubný nádor spojivového a mäkkého tkaniva presahujúci viaceré oblasti,Nádory
1035,"Zhubný nádor spojivového a mäkkého tkaniva, bližšie neurčený",Nádory
1036,Zhubný nádor prsníkovej bradavky a dvorčeka,Nádory
1037,Zhubný nádor strednej časti prsníka,Nádory
1038,Zhubný nádor horného vnútorného kvadrantu prsníka,Nádory
1039,Zhubný nádor dolného vnútorného kvadrantu prsníka,Nádory
1040,Zhubný nádor horného vonkajšieho kvadrantu prsníka,Nádory
1041,Zhubný nádor dolného vonkajšieho kvadrantu prsníka,Nádory
1042,Zhubný nádor axilárnej časti prsníka,Nádory
1043,Zhubný nádor prsníka presahujúci viaceré oblasti,Nádory
1044,"Zhubný nádor prsníka, bližšie neurčený",Nádory
1045,Zhubný nádor veľkého pysku,Nádory
1046,Zhubný nádor malého pysku,Nádory
1047,Zhubný nádor klitorisu,Nádory
1048,Zhubný nádor vulvy presahujúci viaceré oblasti,Nádory
1049,"Zhubný nádor vulvy, bližšie neurčený",Nádory
1050,Zhubný nádor pošvy,Nádory
1051,Zhubný nádor endocervixu maternice,Nádory
1052,Zhubný nádor exocervixu maternice,Nádory
1053,Zhubný nádor krčka maternice presahujúci viaceré oblasti,Nádory
1054,"Zhubný nádor krčka maternice, bližšie neurčený",Nádory
1055,Zhubný nádor istmu maternice,Nádory
1056,Zhubný nádor endometria,Nádory
1057,Zhubný nádor myometria,Nádory
1058,Zhubný nádor dna maternice,Nádory
1059,Zhubný nádor tela maternice presahujúci viaceré oblasti,Nádory
1060,"Zhubný nádor tela maternice, bližšie neurčený",Nádory
1061,Zhubný nádor bližšie neurčenej časti maternice,Nádory
1062,Zhubný nádor vaječníka,Nádory
1063,Zhubný nádor vajíčkovodu,Nádory
1064,Zhubný nádor širokého väzu maternice,Nádory
1065,Zhubný nádor oblého väzu maternice,Nádory
1066,Zhubný nádor parametria,Nádory
1067,"Zhubný nádor adnexov maternice, bližšie neurčený",Nádory
1068,"Zhubný nádor iných ženských pohlavných orgánov, bližšie určených",Nádory
1069,Zhubný nádor ženských pohlavných orgánov presahujúci viaceré oblasti,Nádory
1070,"Zhubný nádor ženského pohlavného orgánu, bližšie neurčeného",Nádory
1071,Zhubný nádor placenty,Nádory
1072,Zhubný nádor predkožky penisu,Nádory
1073,Zhubný nádor žaluďa penisu,Nádory
1074,Zhubný nádor tela penisu,Nádory
1075,Zhubný nádor penisu presahujúci viaceré oblasti,Nádory
1076,"Zhubný nádor penisu, bližšie neurčený",Nádory
1077,Zhubný nádor prostaty,Nádory
1078,Zhubný nádor nezostúpeného semenníka,Nádory
1079,Zhubný nádor zostúpeného semenníka,Nádory
1080,"Zhubný nádor semenníka, bližšie neurčený",Nádory
1081,Zhubný nádor nadsemenníka,Nádory
1082,Zhubný nádor semenného povrazca,Nádory
1083,Zhubný nádor mieška,Nádory
1084,"Zhubný nádor iných mužských pohlavných orgánov, bližšie určených",Nádory
1085,Zhubný nádor mužských pohlavných orgánov presahujúci viaceré oblasti,Nádory
1086,"Zhubný nádor mužského pohlavného orgánu, bližšie neurčeného",Nádory
1087,Zhubný nádor obličky okrem obličkovej panvičky,Nádory
1088,Zhubný nádor obličkovej panvičky,Nádory
1089,Zhubný nádor močovodu,Nádory
1090,Zhubný nádor trigonum močového mechúra,Nádory
